id,neighbourhood,price,stay_type,avgprice
22796694,Harlem,69.0,1,112.78284126547456
22796888,Harlem,69.0,1,112.78284126547456
22797033,Harlem,65.0,1,112.78284126547456
22797978,Murray Hill,200.0,1,197.11757901785717
22802275,Prospect Lefferts Gardens,150.0,1,98.17100371747212
22805947,Prospect Lefferts Gardens,110.0,1,98.17100371747212
22809557,Lower East Side,69.0,1,158.55794867075664
22811207,Harlem,60.0,1,112.78284126547456
22811519,Middle Village,100.0,1,112.3076923076923
22812324,Bedford Stuyvesant,92.0,1,105.70102090422947
22813265,Flushing,98.0,1,80.80463576158941
22815108,Harlem,69.0,1,112.78284126547456
22815191,Inwood,55.0,1,91.49193548387096
22815339,Harlem,65.0,1,112.78284126547456
22815783,Crown Heights,40.0,1,116.16734693877551
22824469,East Flatbush,68.0,1,91.9221183800623
22830789,Woodside,60.0,1,95.76068376068376
22833434,Upper West Side,120.0,1,164.86134589041097
22835316,Bedford Stuyvesant,105.0,1,105.70102090422947
22840839,Boerum Hill,150.0,1,163.14814814814815
22843226,Hunters Point,175.0,1,117.14079422382672
22848599,Bedford Stuyvesant,50.0,1,105.70102090422947
22849615,Astoria,50.0,1,99.68881685575364
22851242,East Harlem,69.0,1,121.45999165354331
22852435,East Flatbush,80.0,1,91.9221183800623
22857712,Greenpoint,46.0,1,136.96753246753246
22858455,East Village,150.0,1,159.5356283068783
22859702,Bushwick,55.0,1,90.89435989256938
22860511,Greenpoint,58.0,1,136.96753246753246
22860844,Greenpoint,58.0,1,136.96753246753246
22862877,Midwood,69.0,1,90.58333333333333
22862882,Washington Heights,110.0,1,91.67719002293578
22866619,Williamsburg,249.0,1,137.40992321323094
22868760,Crown Heights,140.0,1,116.16734693877551
22869025,Crown Heights,50.0,1,116.16734693877551
22869995,East Flatbush,80.0,1,91.9221183800623
22871526,Clinton Hill,58.0,1,139.83703703703705
22878090,East Flatbush,80.0,1,91.9221183800623
22878715,Prospect Lefferts Gardens,73.0,1,98.17100371747212
22878805,Upper East Side,169.0,1,165.82365635198136
22881110,Upper West Side,145.0,1,164.86134589041097
22881127,Williamsburg,195.0,1,137.40992321323094
22882677,Upper East Side,199.0,1,165.82365635198136
22884749,Upper West Side,100.0,1,164.86134589041097
22887406,East Village,90.0,1,159.5356283068783
22896433,Sunnyside,78.0,1,91.43315508021391
22899900,Midtown,110.0,1,245.98121224627874
22904609,Gramercy,188.0,1,168.1011574074074
22904958,Bedford Stuyvesant,45.0,1,105.70102090422947
22904985,East New York,169.0,1,94.9917695473251
22905091,Upper East Side,275.0,1,165.82365635198136
22911635,Midtown,189.0,1,245.98121224627874
22919133,Crown Heights,60.0,1,116.16734693877551
22919807,Carroll Gardens,149.0,1,151.22549019607843
22923312,Hunters Point,199.0,1,117.14079422382672
22923314,Forest Hills,72.0,1,97.65384615384616
22934602,Clinton,120.0,1,165.18030573843416
22936827,Williamsburg,65.0,1,137.40992321323094
22937095,Bedford Stuyvesant,98.0,1,105.70102090422947
22937557,Bushwick,50.0,1,90.89435989256938
22938753,Midtown,189.0,1,245.98121224627874
22940490,Upper East Side,75.0,1,165.82365635198136
22944203,Chelsea,84.0,1,188.13311841004185
22944348,Clinton,295.0,1,165.18030573843416
22950209,Midtown,220.0,1,245.98121224627874
22951923,Bedford Stuyvesant,150.0,1,105.70102090422947
22956809,East Harlem,89.0,1,121.45999165354331
22958680,Williamsburg,128.0,1,137.40992321323094
22959643,East Harlem,130.0,1,121.45999165354331
22961758,Sheepshead Bay,50.0,1,92.61797752808988
22961764,Clinton,110.0,1,165.18030573843416
22965846,Forest Hills,45.0,1,97.65384615384616
22971074,Bedford Stuyvesant,150.0,1,105.70102090422947
22971913,Crown Heights,69.0,1,116.16734693877551
22972832,Flushing,150.0,1,80.80463576158941
22978028,Bedford Stuyvesant,140.0,1,105.70102090422947
22980907,Kensington,57.0,1,87.97435897435898
22985168,Astoria,175.0,1,99.68881685575364
22985419,Queens Village,200.0,1,85.65853658536585
22985840,East Elmhurst,55.0,1,80.59712230215827
22986303,Astoria,140.0,1,99.68881685575364
22986519,Lower East Side,160.0,1,158.55794867075664
22987331,Astoria,100.0,1,99.68881685575364
22987769,Clinton,90.0,1,165.18030573843416
22997928,Williamsburg,200.0,1,137.40992321323094
22998663,Gowanus,169.0,1,145.79365079365078
23000751,Douglaston-Little Neck,65.0,1,75.7
23001343,Flatbush,65.0,1,92.42756183745583
23002904,Upper East Side,350.0,1,165.82365635198136
23004845,Crown Heights,115.0,1,116.16734693877551
23005618,Bushwick,74.0,1,90.89435989256938
23006296,East Village,148.0,1,159.5356283068783
23010967,Crown Heights,125.0,1,116.16734693877551
23012588,Harlem,65.0,1,112.78284126547456
23014432,Bedford Stuyvesant,150.0,1,105.70102090422947
23016550,Gramercy,150.0,1,168.1011574074074
23018280,Pelham Bay,69.0,1,97.08695652173913
23020466,East Harlem,115.0,1,121.45999165354331
23021186,East New York,100.0,1,94.9917695473251
23021271,Elmhurst,125.0,1,88.88461538461539
23023728,Upper East Side,100.0,1,165.82365635198136
23024656,Harlem,120.0,1,112.78284126547456
23026309,Sunnyside,50.0,1,91.43315508021391
23026346,Pelham Bay,119.0,1,97.08695652173913
23027004,Williamsburg,200.0,1,137.40992321323094
23027784,Upper East Side,145.0,1,165.82365635198136
23034152,Upper West Side,125.0,1,164.86134589041097
23035859,Upper East Side,350.0,1,165.82365635198136
23035874,Midtown,145.0,1,245.98121224627874
23036845,Upper East Side,300.0,1,165.82365635198136
23037820,Upper East Side,135.0,1,165.82365635198136
23038520,Pelham Gardens,60.0,1,81.8
23039069,Upper East Side,300.0,1,165.82365635198136
23040052,Upper East Side,300.0,1,165.82365635198136
23040115,Bedford Stuyvesant,110.0,1,105.70102090422947
23042836,Williamsburg,104.0,1,137.40992321323094
23045850,Maspeth,45.0,1,95.6086956521739
23046924,Crown Heights,178.0,1,116.16734693877551
23052964,Bushwick,55.0,1,90.89435989256938
23053294,Downtown,97.0,1,169.38709677419354
23053827,East Elmhurst,80.0,1,80.59712230215827
23054586,Hunters Point,68.0,1,117.14079422382672
23054855,Williamsburg,140.0,1,137.40992321323094
23059611,Vinegar Hill,130.0,1,149.6
23060192,Crown Heights,93.0,1,116.16734693877551
23061070,Canarsie,130.0,1,96.925
23061112,Brownsville,65.0,1,86.61538461538461
23062725,Bedford Stuyvesant,119.0,1,105.70102090422947
23063403,Bedford Stuyvesant,65.0,1,105.70102090422947
23070522,Bedford Stuyvesant,140.0,1,105.70102090422947
23071774,Williamsburg,94.0,1,137.40992321323094
23072853,Williamsburg,250.0,1,137.40992321323094
23074259,East Flatbush,80.0,1,91.9221183800623
23074722,East Flatbush,80.0,1,91.9221183800623
23075778,East Village,150.0,1,159.5356283068783
23076745,Richmond Hill,75.0,1,92.56060606060606
23077115,Richmond Hill,83.0,1,92.56060606060606
23077687,Upper East Side,135.0,1,165.82365635198136
23078446,Murray Hill,329.0,1,197.11757901785717
23085504,Crown Heights,55.0,1,116.16734693877551
23086483,Murray Hill,365.0,1,197.11757901785717
23087403,Lower East Side,150.0,1,158.55794867075664
23088623,Bedford Stuyvesant,99.0,1,105.70102090422947
23088777,Bedford Stuyvesant,109.0,1,105.70102090422947
23088947,Williamsburg,40.0,1,137.40992321323094
23090887,Woodside,289.0,1,95.76068376068376
23091460,Upper East Side,225.0,1,165.82365635198136
23092112,Flatbush,90.0,1,92.42756183745583
23092889,Bushwick,70.0,1,90.89435989256938
23104347,Woodhaven,90.0,1,64.9298245614035
23105764,East Elmhurst,257.0,1,80.59712230215827
23106013,NoHo,295.0,1,214.89655172413794
23106220,Bedford Stuyvesant,70.0,1,105.70102090422947
23106361,Harlem,65.0,1,112.78284126547456
23106431,Bedford Stuyvesant,62.0,1,105.70102090422947
23107316,West Village,225.0,1,200.29409194078949
23108435,Woodside,49.0,1,95.76068376068376
23108652,Williamsburg,325.0,1,137.40992321323094
23108877,Upper West Side,100.0,1,164.86134589041097
23109325,Washington Heights,67.0,1,91.67719002293578
23109329,Clinton Hill,90.0,1,139.83703703703705
23110037,Crown Heights,45.0,1,116.16734693877551
23111211,Flatiron District,112.0,1,294.6176373134328
23118522,Gowanus,104.0,1,145.79365079365078
23120062,Midtown,95.0,1,245.98121224627874
23120142,Tremont,80.0,1,87.11111111111111
23120678,East Harlem,115.0,1,121.45999165354331
23122597,Gravesend,148.0,1,94.18518518518519
23126553,Astoria,75.0,1,99.68881685575364
23127964,SoHo,169.0,1,197.69398796296298
23128067,Bushwick,60.0,1,90.89435989256938
23128460,Upper East Side,115.0,1,165.82365635198136
23129639,Woodhaven,106.0,1,64.9298245614035
23131011,Prospect Lefferts Gardens,50.0,1,98.17100371747212
23131155,St. Albans,120.0,1,98.17241379310344
23131354,Sunset Park,120.0,1,106.48186528497409
23131463,Chelsea,127.0,1,188.13311841004185
23131496,Gramercy,160.0,1,168.1011574074074
23139647,Williamsbridge,250.0,1,98.57692307692308
23142074,Flatbush,76.0,1,92.42756183745583
23149641,Clinton,180.0,1,165.18030573843416
23154138,Lower East Side,130.0,1,158.55794867075664
23156950,Jackson Heights,59.0,1,84.96694214876032
23163660,East Elmhurst,80.0,1,80.59712230215827
23166224,Bushwick,40.0,1,90.89435989256938
23166556,Chelsea,63.0,1,188.13311841004185
23166697,Bedford Stuyvesant,95.0,1,105.70102090422947
23166922,Upper West Side,75.0,1,164.86134589041097
23170592,Maspeth,40.0,1,95.6086956521739
23171917,Little Italy,135.0,1,170.56605126582278
23172490,Sunnyside,44.0,1,91.43315508021391
23183557,Bedford Stuyvesant,42.0,1,105.70102090422947
23184752,Bedford Stuyvesant,70.0,1,105.70102090422947
23191484,Bedford Stuyvesant,75.0,1,105.70102090422947
23195752,Upper West Side,250.0,1,164.86134589041097
23199948,Midtown,150.0,1,245.98121224627874
23200628,Harlem,65.0,1,112.78284126547456
23201228,Greenwich Village,159.0,1,198.69137352941175
23203149,Bushwick,65.0,1,90.89435989256938
23207975,Ridgewood,60.0,1,86.47692307692307
23213107,Woodside,46.0,1,95.76068376068376
23216381,Greenpoint,190.0,1,136.96753246753246
23218579,Greenpoint,125.0,1,136.96753246753246
23219361,Arrochar,71.0,1,125.58333333333333
23219659,Williamsburg,150.0,1,137.40992321323094
23221495,Briarwood,80.0,1,87.25
23221581,Sunset Park,70.0,1,106.48186528497409
23222091,East Harlem,80.0,1,121.45999165354331
23222680,Midtown,210.0,1,245.98121224627874
23230395,Elmhurst,100.0,1,88.88461538461539
23232087,Harlem,47.0,1,112.78284126547456
23233925,Upper East Side,99.0,1,165.82365635198136
23235101,Bedford Stuyvesant,150.0,1,105.70102090422947
23235654,Upper East Side,80.0,1,165.82365635198136
23236828,Concourse,47.0,1,76.29629629629629
23238781,Bedford Stuyvesant,67.0,1,105.70102090422947
23240738,Flushing,60.0,1,80.80463576158941
23247442,Tompkinsville,245.0,1,88.44827586206897
23250710,East Village,189.0,1,159.5356283068783
23251395,Bushwick,41.0,1,90.89435989256938
23251417,Astoria,60.0,1,99.68881685575364
23251775,Williamsburg,120.0,1,137.40992321323094
23252265,West Village,123.0,1,200.29409194078949
23254023,Concourse,54.0,1,76.29629629629629
23254776,Crown Heights,75.0,1,116.16734693877551
23254924,Chinatown,92.0,1,153.70858168316832
23255800,Williamsburg,130.0,1,137.40992321323094
23258639,Chelsea,180.0,1,188.13311841004185
23258724,Sunset Park,89.0,1,106.48186528497409
23262857,Upper West Side,93.0,1,164.86134589041097
23265699,Flushing,85.0,1,80.80463576158941
23268810,East Harlem,80.0,1,121.45999165354331
23269735,Bedford Stuyvesant,150.0,1,105.70102090422947
23271535,Williamsburg,175.0,1,137.40992321323094
23273907,Bath Beach,50.0,1,82.83333333333333
23274936,Maspeth,55.0,1,95.6086956521739
23275777,Rego Park,109.0,1,93.78125
23285903,Greenwood,260.0,1,135.74666666666667
23287403,Flatbush,68.0,1,92.42756183745583
23288667,Bensonhurst,200.0,1,89.925
23289674,Williamsburg,125.0,1,137.40992321323094
23290010,Williamsburg,68.0,1,137.40992321323094
23292216,Lower East Side,300.0,1,158.55794867075664
23292982,Bushwick,87.0,1,90.89435989256938
23293946,Williamsburg,160.0,1,137.40992321323094
23300336,Mariner's Harbor,40.0,1,79.57142857142857
23301706,Bath Beach,50.0,1,82.83333333333333
23302260,Upper West Side,60.0,1,164.86134589041097
23304600,Clinton,172.0,1,165.18030573843416
23307047,Gramercy,240.0,1,168.1011574074074
23307503,Fordham,73.0,1,71.32352941176471
23311118,Astoria,60.0,1,99.68881685575364
23317650,Harlem,70.0,1,112.78284126547456
23319467,Jackson Heights,93.0,1,84.96694214876032
23322737,Washington Heights,140.0,1,91.67719002293578
23324479,Harlem,125.0,1,112.78284126547456
23325238,Clinton,295.0,1,165.18030573843416
23327774,Gowanus,75.0,1,145.79365079365078
23329332,East New York,75.0,1,94.9917695473251
23334645,Lower East Side,127.0,1,158.55794867075664
23337201,Williamsburg,59.0,1,137.40992321323094
23339298,Bushwick,105.0,1,90.89435989256938
23340718,Bushwick,58.0,1,90.89435989256938
23344243,Chelsea,146.0,1,188.13311841004185
23344293,East New York,52.0,1,94.9917695473251
23354284,Williamsburg,88.0,1,137.40992321323094
23355035,East Harlem,149.0,1,121.45999165354331
23355382,Midtown,169.0,1,245.98121224627874
23355877,Elmhurst,85.0,1,88.88461538461539
23358593,Clinton Hill,100.0,1,139.83703703703705
23360409,Bedford Stuyvesant,99.0,1,105.70102090422947
23361038,East Village,75.0,1,159.5356283068783
23363336,East Harlem,60.0,1,121.45999165354331
23369253,East Elmhurst,46.0,1,80.59712230215827
23369528,Bedford Stuyvesant,175.0,1,105.70102090422947
23369859,Ozone Park,120.0,1,88.29545454545455
23369991,Harlem,179.0,1,112.78284126547456
23372015,Washington Heights,120.0,1,91.67719002293578
23376196,Bedford Stuyvesant,115.0,1,105.70102090422947
23377781,Washington Heights,125.0,1,91.67719002293578
23378076,Washington Heights,115.0,1,91.67719002293578
23378815,Prospect Lefferts Gardens,225.0,1,98.17100371747212
23381157,Park Slope,175.0,1,156.9579831932773
23388053,SoHo,110.0,1,197.69398796296298
23393043,East New York,139.0,1,94.9917695473251
23394849,Greenpoint,70.0,1,136.96753246753246
23402559,Lower East Side,81.0,1,158.55794867075664
23412268,Lower East Side,68.0,1,158.55794867075664
23413509,Bedford Stuyvesant,95.0,1,105.70102090422947
23427160,Bedford Stuyvesant,200.0,1,105.70102090422947
23429109,Upper West Side,95.0,1,164.86134589041097
23432542,Upper East Side,240.0,1,165.82365635198136
23433518,Flushing,46.0,1,80.80463576158941
23433996,Astoria,100.0,1,99.68881685575364
23434675,Bedford Stuyvesant,159.0,1,105.70102090422947
23435772,Flatbush,59.0,1,92.42756183745583
23435916,Greenwood,150.0,1,135.74666666666667
23436140,East Elmhurst,80.0,1,80.59712230215827
23436576,Clinton,200.0,1,165.18030573843416
23437204,Lower East Side,225.0,1,158.55794867075664
23437788,Upper East Side,225.0,1,165.82365635198136
23437793,Hunters Point,100.0,1,117.14079422382672
23438247,Williamsburg,96.0,1,137.40992321323094
23439376,Ridgewood,60.0,1,86.47692307692307
23439529,Ridgewood,60.0,1,86.47692307692307
23449907,Chinatown,145.0,1,153.70858168316832
23450601,Brooklyn Heights,80.0,1,167.45
23451100,Fort Greene,155.0,1,146.19026548672565
23451337,Upper East Side,100.0,1,165.82365635198136
23452076,Bedford Stuyvesant,120.0,1,105.70102090422947
23452435,Upper East Side,225.0,1,165.82365635198136
23454165,Washington Heights,75.0,1,91.67719002293578
23454631,Washington Heights,89.0,1,91.67719002293578
23456596,Flushing,60.0,1,80.80463576158941
23456621,Jamaica,60.0,1,88.33116883116882
23462813,Windsor Terrace,250.0,1,126.875
23463017,Harlem,80.0,1,112.78284126547456
23464662,Bedford Stuyvesant,43.0,1,105.70102090422947
23465208,Bedford Stuyvesant,43.0,1,105.70102090422947
23465498,Bedford Stuyvesant,43.0,1,105.70102090422947
23465912,Grant City,60.0,1,70.66666666666667
23466335,Harlem,60.0,1,112.78284126547456
23466594,Flushing,46.0,1,80.80463576158941
23467126,Prospect Heights,200.0,1,138.7037037037037
23468785,Chelsea,80.0,1,188.13311841004185
23469535,Westchester Heights,65.0,1,92.37428571428572
23470849,Upper West Side,90.0,1,164.86134589041097
23470928,Clinton,75.0,1,165.18030573843416
23476922,Bedford Stuyvesant,40.0,1,105.70102090422947
23479042,Prospect Lefferts Gardens,150.0,1,98.17100371747212
23480048,Bushwick,110.0,1,90.89435989256938
23480510,Williamsburg,101.0,1,137.40992321323094
23481234,East Elmhurst,135.0,1,80.59712230215827
23482476,Bushwick,55.0,1,90.89435989256938
23483134,Jackson Heights,51.0,1,84.96694214876032
23484236,Queens Village,75.0,1,85.65853658536585
23485307,Financial District,130.0,1,208.96072712328765
23486966,Ridgewood,89.0,1,86.47692307692307
23487824,Brighton Beach,175.0,1,94.54347826086956
23488098,Elmhurst,49.0,1,88.88461538461539
23489726,Bushwick,84.0,1,90.89435989256938
23495421,Ozone Park,60.0,1,88.29545454545455
23496215,Midtown,170.0,1,245.98121224627874
23497936,Upper East Side,126.0,1,165.82365635198136
23500071,Bushwick,100.0,1,90.89435989256938
23501343,Washington Heights,55.0,1,91.67719002293578
23502842,East Village,159.0,1,159.5356283068783
23504940,Williamsburg,90.0,1,137.40992321323094
23506770,Crown Heights,325.0,1,116.16734693877551
23508567,Williamsburg,70.0,1,137.40992321323094
23513769,High Bridge,80.0,1,75.19047619047619
23514583,Chelsea,150.0,1,188.13311841004185
23514938,High Bridge,80.0,1,75.19047619047619
23514988,Upper East Side,83.0,1,165.82365635198136
23516943,Sunnyside,50.0,1,91.43315508021391
23519107,Harlem,165.0,1,112.78284126547456
23520803,Gowanus,130.0,1,145.79365079365078
23523123,East New York,60.0,1,94.9917695473251
23525066,Lower East Side,158.0,1,158.55794867075664
23527821,Sunnyside,65.0,1,91.43315508021391
23528984,Bedford Stuyvesant,110.0,1,105.70102090422947
23529395,Crown Heights,145.0,1,116.16734693877551
23535132,Bedford Stuyvesant,77.0,1,105.70102090422947
23535279,Bedford Stuyvesant,99.0,1,105.70102090422947
23536265,Upper East Side,89.0,1,165.82365635198136
23537317,Upper East Side,98.0,1,165.82365635198136
23538486,Murray Hill,305.0,1,197.11757901785717
23538694,Clinton,75.0,1,165.18030573843416
23538841,Clinton,70.0,1,165.18030573843416
23539037,Flatbush,68.0,1,92.42756183745583
23544438,Little Italy,200.0,1,170.56605126582278
23544588,Flatiron District,290.0,1,294.6176373134328
23545346,Norwood,50.0,1,78.78933333333333
23545793,Canarsie,175.0,1,96.925
23546631,Bay Ridge,125.0,1,106.52380952380952
23548260,Chelsea,96.0,1,188.13311841004185
23549904,Gramercy,250.0,1,168.1011574074074
23554330,Upper East Side,135.0,1,165.82365635198136
23559016,Williamsburg,75.0,1,137.40992321323094
23559210,Midtown,220.0,1,245.98121224627874
23560187,Canarsie,70.0,1,96.925
23561980,NoHo,175.0,1,214.89655172413794
23565616,Elmhurst,95.0,1,88.88461538461539
23565676,Flushing,278.0,1,80.80463576158941
23565947,Upper West Side,125.0,1,164.86134589041097
23568057,Elmhurst,65.0,1,88.88461538461539
23572577,Bushwick,43.0,1,90.89435989256938
23573383,Williamsburg,285.0,1,137.40992321323094
